Date,time,Out Temp.,Out hum.,Wind Dir.,Wind speed,SL Pressure,In T.,Today rain
24-07-2021,14:45,34.5,17%,292 (W),3.2 km/h,1010.8 hpa,29.3º,0.0 mm
24-07-2021,14:40,34.3,17%,292 (W),3.2 km/h,1010.9 hpa,29.4º,0.0 mm
24-07-2021,14:35,34.3,18%,247(SW),3.2 km/h,1011.0 hpa,29.6º,0.0 mm
24-07-2021,14:30,33.9,19%,292 (W),3.2 km/h,1010.9 hpa,29.8º,0.0 mm
24-07-2021,14:25,33.8,19%,337(NW),3.2 km/h,1011.0 hpa,29.9º,0.0 mm
24-07-2021,14:20,33.6,20%,247(SW),1.6 km/h,1011.0 hpa,29.9º,0.0 mm
24-07-2021,14:15,33.4,20%,270 (W),6.4 km/h,1011.1 hpa,29.9º,0.0 mm
24-07-2021,14:10,33.4,20%,247(SW),3.2 km/h,1011.1 hpa,29.8º,0.0 mm
24-07-2021,14:05,33.3,21%,045(NE),1.6 km/h,1011.1 hpa,29.8º,0.0 mm
24-07-2021,14:00,33.1,22%,-,0.0 km/h,1011.1 hpa,29.7º,0.0 mm
24-07-2021,13:55,32.7,22%,315(NW),1.6 km/h,1011.3 hpa,29.7º,0.0 mm
24-07-2021,13:50,32.2,24%,315(NW),1.6 km/h,1011.2 hpa,29.6º,0.0 mm
24-07-2021,13:45,31.9,25%,315(NW),1.6 km/h,1011.3 hpa,29.6º,0.0 mm
24-07-2021,13:40,32.0,25%,000 (N),3.2 km/h,1011.4 hpa,29.5º,0.0 mm
24-07-2021,13:35,32.0,25%,045(NE),1.6 km/h,1011.6 hpa,29.4º,0.0 mm
24-07-2021,13:30,31.7,26%,090 (E),1.6 km/h,1011.7 hpa,29.3º,0.0 mm
24-07-2021,13:25,31.3,27%,-,0.0 km/h,1011.8 hpa,29.2º,0.0 mm
24-07-2021,13:20,31.0,28%,270 (W),1.6 km/h,1011.9 hpa,29.1º,0.0 mm
24-07-2021,13:15,30.7,29%,270 (W),1.6 km/h,1011.9 hpa,28.9º,0.0 mm
24-07-2021,13:10,30.4,30%,270 (W),3.2 km/h,1011.9 hpa,28.8º,0.0 mm
24-07-2021,13:05,30.3,29%,270 (W),3.2 km/h,1012.0 hpa,28.7º,0.0 mm
24-07-2021,13:00,30.4,30%,270 (W),1.6 km/h,1012.2 hpa,28.7º,0.0 mm
24-07-2021,12:55,30.4,31%,270 (W),3.2 km/h,1012.2 hpa,28.8º,0.0 mm
24-07-2021,12:50,30.2,31%,112 (E),1.6 km/h,1012.2 hpa,28.9º,0.0 mm
24-07-2021,12:45,30.3,32%,112 (E),3.2 km/h,1012.1 hpa,29.1º,0.0 mm
24-07-2021,12:40,30.3,33%,-,0.0 km/h,1012.4 hpa,29.3º,0.0 mm
24-07-2021,12:35,29.9,33%,180 (S),1.6 km/h,1012.4 hpa,29.4º,0.0 mm
24-07-2021,12:30,30.0,33%,180 (S),1.6 km/h,1012.4 hpa,29.6º,0.0 mm
24-07-2021,12:25,29.6,34%,180 (S),1.6 km/h,1012.5 hpa,29.7º,0.0 mm
24-07-2021,12:20,29.2,34%,-,0.0 km/h,1012.4 hpa,29.9º,0.0 mm
24-07-2021,12:15,28.9,34%,067(NE),3.2 km/h,1012.4 hpa,30.1º,0.0 mm
24-07-2021,12:10,28.5,36%,112 (E),1.6 km/h,1012.4 hpa,30.3º,0.0 mm
24-07-2021,12:05,28.1,37%,090 (E),3.2 km/h,1012.3 hpa,30.4º,0.0 mm
24-07-2021,12:00,28.2,37%,090 (E),3.2 km/h,1012.3 hpa,30.4º,0.0 mm
24-07-2021,11:55,28.3,36%,090 (E),3.2 km/h,1012.5 hpa,30.4º,0.0 mm
24-07-2021,11:50,28.5,36%,090 (E),1.6 km/h,1012.4 hpa,30.4º,0.0 mm
24-07-2021,11:45,28.4,38%,-,0.0 km/h,1012.4 hpa,30.4º,0.0 mm
24-07-2021,11:40,27.9,39%,090 (E),1.6 km/h,1012.4 hpa,30.3º,0.0 mm
24-07-2021,11:35,28.2,37%,090 (E),3.2 km/h,1012.4 hpa,30.3º,0.0 mm
24-07-2021,11:30,28.1,39%,022 (N),1.6 km/h,1012.3 hpa,30.3º,0.0 mm
24-07-2021,11:25,27.7,40%,000 (N),1.6 km/h,1012.3 hpa,30.3º,0.0 mm
24-07-2021,11:20,27.4,40%,000 (N),1.6 km/h,1012.3 hpa,30.2º,0.0 mm
24-07-2021,11:15,27.1,41%,000 (N),3.2 km/h,1012.3 hpa,30.2º,0.0 mm
24-07-2021,11:10,26.8,41%,000 (N),1.6 km/h,1012.2 hpa,30.2º,0.0 mm
24-07-2021,11:05,26.7,41%,000 (N),4.8 km/h,1012.2 hpa,30.2º,0.0 mm
24-07-2021,11:00,26.6,43%,000 (N),1.6 km/h,1012.2 hpa,30.1º,0.0 mm
24-07-2021,10:55,26.3,43%,022 (N),3.2 km/h,1012.2 hpa,30.1º,0.0 mm
24-07-2021,10:50,26.1,43%,045(NE),4.8 km/h,1012.2 hpa,30.1º,0.0 mm
24-07-2021,10:45,25.9,44%,045(NE),1.6 km/h,1012.2 hpa,29.9º,0.0 mm
24-07-2021,10:40,25.6,44%,045(NE),1.6 km/h,1012.3 hpa,29.9º,0.0 mm
24-07-2021,10:35,25.4,45%,090 (E),3.2 km/h,1012.2 hpa,29.9º,0.0 mm
24-07-2021,10:30,25.3,45%,090 (E),6.4 km/h,1012.2 hpa,29.9º,0.0 mm
24-07-2021,10:25,25.3,45%,112 (E),3.2 km/h,1012.2 hpa,29.9º,0.0 mm
24-07-2021,10:20,25.2,45%,112 (E),6.4 km/h,1012.2 hpa,29.9º,0.0 mm
24-07-2021,10:15,25.2,45%,000 (N),4.8 km/h,1012.2 hpa,29.9º,0.0 mm
24-07-2021,10:10,25.1,46%,000 (N),4.8 km/h,1012.2 hpa,29.8º,0.0 mm
24-07-2021,10:05,25.2,45%,000 (N),4.8 km/h,1012.1 hpa,29.8º,0.0 mm
24-07-2021,10:00,25.4,45%,000 (N),3.2 km/h,1012.2 hpa,29.8º,0.0 mm
24-07-2021,09:55,25.4,45%,022 (N),1.6 km/h,1012.2 hpa,29.7º,0.0 mm
24-07-2021,09:50,25.2,46%,067(NE),1.6 km/h,1012.2 hpa,29.7º,0.0 mm
24-07-2021,09:45,24.9,46%,067(NE),3.2 km/h,1012.1 hpa,29.7º,0.0 mm
24-07-2021,09:40,24.7,46%,022 (N),3.2 km/h,1012.1 hpa,29.7º,0.0 mm
24-07-2021,09:35,24.6,46%,022 (N),3.2 km/h,1012.0 hpa,29.6º,0.0 mm
24-07-2021,09:30,24.7,46%,022 (N),4.8 km/h,1012.0 hpa,29.6º,0.0 mm
24-07-2021,09:25,24.6,47%,022 (N),1.6 km/h,1012.0 hpa,29.5º,0.0 mm
24-07-2021,09:20,24.5,47%,067(NE),3.2 km/h,1012.0 hpa,29.5º,0.0 mm
24-07-2021,09:15,24.5,47%,022 (N),3.2 km/h,1012.0 hpa,29.5º,0.0 mm
24-07-2021,09:10,24.5,48%,000 (N),3.2 km/h,1012.0 hpa,29.4º,0.0 mm
24-07-2021,09:05,24.3,49%,067(NE),1.6 km/h,1011.9 hpa,29.4º,0.0 mm
24-07-2021,09:00,24.2,49%,067(NE),1.6 km/h,1011.9 hpa,29.4º,0.0 mm
24-07-2021,08:55,24.0,49%,000 (N),3.2 km/h,1011.9 hpa,29.3º,0.0 mm
24-07-2021,08:50,23.9,49%,000 (N),3.2 km/h,1011.8 hpa,29.3º,0.0 mm
24-07-2021,08:45,23.8,50%,022 (N),3.2 km/h,1011.8 hpa,29.2º,0.0 mm
24-07-2021,08:40,23.7,51%,000 (N),4.8 km/h,1011.7 hpa,29.2º,0.0 mm
24-07-2021,08:35,23.6,51%,000 (N),1.6 km/h,1011.7 hpa,29.2º,0.0 mm
24-07-2021,08:30,23.6,51%,000 (N),3.2 km/h,1011.7 hpa,29.1º,0.0 mm
24-07-2021,08:25,23.5,51%,000 (N),1.6 km/h,1011.7 hpa,29.1º,0.0 mm
24-07-2021,08:20,23.4,51%,000 (N),1.6 km/h,1011.7 hpa,29.1º,0.0 mm
24-07-2021,08:15,23.3,51%,000 (N),1.6 km/h,1011.8 hpa,29.1º,0.0 mm
24-07-2021,08:10,23.2,52%,000 (N),1.6 km/h,1011.8 hpa,29.1º,0.0 mm
24-07-2021,08:05,23.2,52%,000 (N),1.6 km/h,1011.7 hpa,29.1º,0.0 mm
24-07-2021,08:00,23.1,52%,000 (N),1.6 km/h,1011.7 hpa,29.1º,0.0 mm
24-07-2021,07:55,23.1,52%,000 (N),1.6 km/h,1011.6 hpa,29.1º,0.0 mm
24-07-2021,07:50,23.0,52%,000 (N),3.2 km/h,1011.6 hpa,29.1º,0.0 mm
24-07-2021,07:45,23.1,52%,022 (N),4.8 km/h,1011.6 hpa,29.1º,0.0 mm
24-07-2021,07:40,23.1,52%,022 (N),4.8 km/h,1011.6 hpa,29.1º,0.0 mm
24-07-2021,07:35,23.1,51%,022 (N),4.8 km/h,1011.5 hpa,29.1º,0.0 mm
24-07-2021,07:30,23.2,51%,000 (N),4.8 km/h,1011.5 hpa,29.1º,0.0 mm
24-07-2021,07:25,23.2,51%,000 (N),6.4 km/h,1011.4 hpa,29.1º,0.0 mm
24-07-2021,07:20,23.3,51%,000 (N),6.4 km/h,1011.3 hpa,29.2º,0.0 mm
24-07-2021,07:15,23.3,51%,000 (N),3.2 km/h,1011.3 hpa,29.2º,0.0 mm
24-07-2021,07:10,23.4,50%,000 (N),4.8 km/h,1011.3 hpa,29.2º,0.0 mm
24-07-2021,07:05,23.4,50%,000 (N),6.4 km/h,1011.2 hpa,29.2º,0.0 mm
24-07-2021,07:00,23.6,50%,000 (N),4.8 km/h,1011.2 hpa,29.2º,0.0 mm
24-07-2021,06:55,23.7,50%,022 (N),4.8 km/h,1011.1 hpa,29.2º,0.0 mm
24-07-2021,06:50,23.7,49%,000 (N),4.8 km/h,1011.1 hpa,29.2º,0.0 mm
24-07-2021,06:45,23.8,49%,000 (N),4.8 km/h,1011.0 hpa,29.2º,0.0 mm
24-07-2021,06:40,23.8,49%,000 (N),6.4 km/h,1011.0 hpa,29.2º,0.0 mm
24-07-2021,06:35,23.9,49%,000 (N),6.4 km/h,1010.9 hpa,29.3º,0.0 mm
24-07-2021,06:30,23.9,48%,000 (N),6.4 km/h,1010.9 hpa,29.3º,0.0 mm
24-07-2021,06:25,24.1,48%,000 (N),8.0 km/h,1010.9 hpa,29.3º,0.0 mm
24-07-2021,06:20,24.1,48%,000 (N),6.4 km/h,1011.0 hpa,29.3º,0.0 mm
24-07-2021,06:15,24.2,47%,000 (N),6.4 km/h,1011.0 hpa,29.3º,0.0 mm
24-07-2021,06:10,24.3,47%,000 (N),6.4 km/h,1011.0 hpa,29.3º,0.0 mm
24-07-2021,06:05,24.3,47%,000 (N),6.4 km/h,1011.0 hpa,29.3º,0.0 mm
24-07-2021,06:00,24.4,47%,000 (N),6.4 km/h,1010.9 hpa,29.3º,0.0 mm
24-07-2021,05:55,24.5,47%,000 (N),6.4 km/h,1010.9 hpa,29.3º,0.0 mm
24-07-2021,05:50,24.6,47%,000 (N),4.8 km/h,1010.9 hpa,29.3º,0.0 mm
24-07-2021,05:45,24.6,46%,000 (N),4.8 km/h,1010.9 hpa,29.4º,0.0 mm
24-07-2021,05:40,24.7,46%,000 (N),6.4 km/h,1010.9 hpa,29.4º,0.0 mm
24-07-2021,05:35,24.7,46%,000 (N),6.4 km/h,1010.9 hpa,29.4º,0.0 mm
24-07-2021,05:30,24.8,45%,000 (N),6.4 km/h,1010.9 hpa,29.4º,0.0 mm
24-07-2021,05:25,24.8,45%,000 (N),4.8 km/h,1010.9 hpa,29.4º,0.0 mm
24-07-2021,05:20,24.9,45%,000 (N),4.8 km/h,1010.9 hpa,29.4º,0.0 mm
24-07-2021,05:15,25.1,45%,000 (N),6.4 km/h,1010.9 hpa,29.4º,0.0 mm
24-07-2021,05:10,25.2,44%,000 (N),8.0 km/h,1010.9 hpa,29.4º,0.0 mm
24-07-2021,05:05,25.3,44%,000 (N),8.0 km/h,1010.9 hpa,29.4º,0.0 mm
24-07-2021,05:00,25.4,43%,000 (N),8.0 km/h,1011.0 hpa,29.4º,0.0 mm
24-07-2021,04:55,25.5,43%,000 (N),6.4 km/h,1011.0 hpa,29.4º,0.0 mm
24-07-2021,04:50,25.6,42%,000 (N),6.4 km/h,1010.9 hpa,29.4º,0.0 mm
24-07-2021,04:45,25.8,42%,000 (N),6.4 km/h,1010.8 hpa,29.4º,0.0 mm
24-07-2021,04:40,25.9,41%,000 (N),3.2 km/h,1010.8 hpa,29.4º,0.0 mm
24-07-2021,04:35,25.9,41%,000 (N),4.8 km/h,1010.7 hpa,29.4º,0.0 mm
24-07-2021,04:30,26.1,41%,000 (N),4.8 km/h,1010.7 hpa,29.4º,0.0 mm
24-07-2021,04:25,26.1,41%,000 (N),4.8 km/h,1010.7 hpa,29.4º,0.0 mm
24-07-2021,04:20,26.2,40%,000 (N),6.4 km/h,1010.7 hpa,29.4º,0.0 mm
24-07-2021,04:15,26.3,40%,000 (N),6.4 km/h,1010.6 hpa,29.4º,0.0 mm
24-07-2021,04:10,26.3,40%,337(NW),8.0 km/h,1010.7 hpa,29.4º,0.0 mm
24-07-2021,04:05,26.4,40%,000 (N),6.4 km/h,1010.7 hpa,29.4º,0.0 mm
24-07-2021,04:00,26.6,39%,337(NW),6.4 km/h,1010.6 hpa,29.4º,0.0 mm
24-07-2021,03:55,26.7,39%,337(NW),6.4 km/h,1010.7 hpa,29.4º,0.0 mm
24-07-2021,03:50,26.7,39%,337(NW),4.8 km/h,1010.6 hpa,29.4º,0.0 mm
24-07-2021,03:45,26.8,39%,337(NW),6.4 km/h,1010.5 hpa,29.4º,0.0 mm
24-07-2021,03:40,26.8,39%,000 (N),6.4 km/h,1010.5 hpa,29.4º,0.0 mm
24-07-2021,03:35,26.9,38%,000 (N),4.8 km/h,1010.6 hpa,29.4º,0.0 mm
24-07-2021,03:30,27.1,38%,000 (N),4.8 km/h,1010.6 hpa,29.4º,0.0 mm
24-07-2021,03:25,27.2,38%,337(NW),6.4 km/h,1010.5 hpa,29.4º,0.0 mm
24-07-2021,03:20,27.2,37%,337(NW),6.4 km/h,1010.6 hpa,29.4º,0.0 mm
24-07-2021,03:15,27.3,37%,000 (N),6.4 km/h,1010.6 hpa,29.4º,0.0 mm
24-07-2021,03:10,27.4,37%,000 (N),4.8 km/h,1010.7 hpa,29.4º,0.0 mm
24-07-2021,03:05,27.5,36%,000 (N),4.8 km/h,1010.6 hpa,29.4º,0.0 mm
24-07-2021,03:00,27.6,36%,000 (N),3.2 km/h,1010.6 hpa,29.3º,0.0 mm
24-07-2021,02:55,27.6,36%,000 (N),4.8 km/h,1010.7 hpa,29.3º,0.0 mm
24-07-2021,02:50,27.7,36%,315(NW),6.4 km/h,1010.7 hpa,29.3º,0.0 mm
24-07-2021,02:45,27.8,35%,337(NW),4.8 km/h,1010.7 hpa,29.2º,0.0 mm
24-07-2021,02:40,27.8,35%,337(NW),6.4 km/h,1010.7 hpa,29.2º,0.0 mm
24-07-2021,02:35,27.8,35%,000 (N),6.4 km/h,1010.7 hpa,29.2º,0.0 mm
24-07-2021,02:30,27.9,35%,337(NW),8.0 km/h,1010.8 hpa,29.1º,0.0 mm
24-07-2021,02:25,28.0,34%,337(NW),8.0 km/h,1010.7 hpa,29.1º,0.0 mm
24-07-2021,02:20,28.1,34%,337(NW),8.0 km/h,1010.8 hpa,29.1º,0.0 mm
24-07-2021,02:15,28.1,34%,337(NW),8.0 km/h,1010.8 hpa,28.9º,0.0 mm
24-07-2021,02:10,28.2,33%,337(NW),8.0 km/h,1010.9 hpa,28.9º,0.0 mm
24-07-2021,02:05,28.2,33%,337(NW),4.8 km/h,1011.0 hpa,28.8º,0.0 mm
24-07-2021,02:00,28.3,33%,337(NW),8.0 km/h,1011.0 hpa,28.8º,0.0 mm
24-07-2021,01:55,28.3,33%,337(NW),8.0 km/h,1011.1 hpa,28.7º,0.0 mm
24-07-2021,01:50,28.4,32%,000 (N),6.4 km/h,1011.1 hpa,28.7º,0.0 mm
24-07-2021,01:45,28.5,32%,337(NW),8.0 km/h,1011.1 hpa,28.6º,0.0 mm
24-07-2021,01:40,28.6,32%,337(NW),8.0 km/h,1010.9 hpa,28.5º,0.0 mm
24-07-2021,01:35,28.6,32%,337(NW),8.0 km/h,1011.0 hpa,28.4º,0.0 mm
24-07-2021,01:30,28.7,31%,337(NW),8.0 km/h,1010.9 hpa,28.3º,0.0 mm
24-07-2021,01:25,28.8,31%,337(NW),8.0 km/h,1010.9 hpa,28.2º,0.0 mm
24-07-2021,01:20,28.9,31%,337(NW),8.0 km/h,1011.1 hpa,27.9º,0.0 mm
24-07-2021,01:15,28.9,30%,337(NW),8.0 km/h,1011.0 hpa,27.8º,0.0 mm
24-07-2021,01:10,28.9,30%,337(NW),8.0 km/h,1011.0 hpa,27.8º,0.0 mm
24-07-2021,01:05,28.9,30%,337(NW),6.4 km/h,1011.0 hpa,27.8º,0.0 mm
24-07-2021,01:00,29.0,30%,337(NW),6.4 km/h,1011.0 hpa,27.8º,0.0 mm
24-07-2021,00:55,29.0,29%,337(NW),8.0 km/h,1011.0 hpa,28.1º,0.0 mm
24-07-2021,00:50,29.2,29%,337(NW),8.0 km/h,1010.9 hpa,28.2º,0.0 mm
24-07-2021,00:45,29.3,29%,337(NW),8.0 km/h,1010.8 hpa,28.4º,0.0 mm
24-07-2021,00:40,29.4,28%,337(NW),6.4 km/h,1010.9 hpa,28.6º,0.0 mm
24-07-2021,00:35,29.5,28%,292 (W),4.8 km/h,1010.8 hpa,28.8º,0.0 mm
24-07-2021,00:30,29.6,28%,315(NW),4.8 km/h,1010.7 hpa,28.9º,0.0 mm
24-07-2021,00:25,29.7,28%,315(NW),3.2 km/h,1010.7 hpa,28.8º,0.0 mm
24-07-2021,00:20,29.9,28%,337(NW),3.2 km/h,1010.7 hpa,28.8º,0.0 mm
24-07-2021,00:15,30.0,27%,337(NW),3.2 km/h,1010.8 hpa,28.7º,0.0 mm
24-07-2021,00:10,30.2,27%,337(NW),3.2 km/h,1010.9 hpa,28.6º,0.0 mm
24-07-2021,00:05,30.3,27%,000 (N),3.2 km/h,1010.9 hpa,28.6º,0.0 mm
24-07-2021,00:00,30.4,27%,315(NW),3.2 km/h,1010.9 hpa,28.5º,0.0 mm
23-07-2021,23:55,30.5,26%,315(NW),3.2 km/h,1010.9 hpa,28.3º,0.0 mm
23-07-2021,23:50,30.6,26%,315(NW),3.2 km/h,1010.7 hpa,28.2º,0.0 mm
23-07-2021,23:45,30.7,26%,337(NW),4.8 km/h,1010.8 hpa,28.1º,0.0 mm
23-07-2021,23:40,30.8,26%,337(NW),4.8 km/h,1010.9 hpa,27.9º,0.0 mm
23-07-2021,23:35,30.9,26%,337(NW),4.8 km/h,1010.8 hpa,27.8º,0.0 mm
23-07-2021,23:30,31.0,25%,315(NW),3.2 km/h,1010.8 hpa,27.6º,0.0 mm
23-07-2021,23:25,31.2,25%,292 (W),3.2 km/h,1010.6 hpa,27.4º,0.0 mm
23-07-2021,23:20,31.3,25%,315(NW),3.2 km/h,1010.6 hpa,27.2º,0.0 mm
23-07-2021,23:15,31.4,25%,315(NW),1.6 km/h,1010.5 hpa,27.1º,0.0 mm
23-07-2021,23:10,31.6,24%,315(NW),3.2 km/h,1010.5 hpa,27.2º,0.0 mm
23-07-2021,23:05,31.7,24%,270 (W),4.8 km/h,1010.5 hpa,27.2º,0.0 mm
23-07-2021,23:00,31.8,24%,292 (W),6.4 km/h,1010.4 hpa,27.3º,0.0 mm
23-07-2021,22:55,31.8,24%,270 (W),8.0 km/h,1010.4 hpa,27.3º,0.0 mm
23-07-2021,22:50,31.9,24%,270 (W),4.8 km/h,1010.2 hpa,27.4º,0.0 mm
23-07-2021,22:45,32.1,23%,292 (W),6.4 km/h,1010.1 hpa,27.4º,0.0 mm
23-07-2021,22:40,32.2,23%,270 (W),6.4 km/h,1010.0 hpa,27.6º,0.0 mm
23-07-2021,22:35,32.3,23%,315(NW),6.4 km/h,1009.9 hpa,27.6º,0.0 mm
23-07-2021,22:30,32.4,23%,270 (W),8.0 km/h,1009.9 hpa,27.7º,0.0 mm
23-07-2021,22:25,32.6,22%,270 (W),8.0 km/h,1009.7 hpa,27.7º,0.0 mm
23-07-2021,22:20,32.8,22%,270 (W),6.4 km/h,1009.6 hpa,27.8º,0.0 mm
23-07-2021,22:15,32.9,22%,292 (W),6.4 km/h,1009.7 hpa,27.8º,0.0 mm
23-07-2021,22:10,33.0,22%,270 (W),9.7 km/h,1009.6 hpa,27.9º,0.0 mm
23-07-2021,22:05,33.1,22%,270 (W),8.0 km/h,1009.6 hpa,27.9º,0.0 mm
23-07-2021,22:00,33.2,21%,270 (W),8.0 km/h,1009.7 hpa,28.1º,0.0 mm
23-07-2021,21:55,33.3,21%,270 (W),9.7 km/h,1009.5 hpa,28.2º,0.0 mm
23-07-2021,21:50,33.4,21%,270 (W),9.7 km/h,1009.4 hpa,28.2º,0.0 mm
23-07-2021,21:45,33.6,21%,270 (W),9.7 km/h,1009.5 hpa,28.3º,0.0 mm
23-07-2021,21:40,33.8,21%,270 (W),9.7 km/h,1009.4 hpa,28.4º,0.0 mm
23-07-2021,21:35,33.9,20%,270 (W),11.3 km/h,1009.4 hpa,28.4º,0.0 mm
23-07-2021,21:30,34.1,20%,270 (W),12.9 km/h,1009.3 hpa,28.5º,0.0 mm
23-07-2021,21:25,34.3,20%,270 (W),11.3 km/h,1009.3 hpa,28.6º,0.0 mm
23-07-2021,21:20,34.4,19%,270 (W),11.3 km/h,1009.2 hpa,28.7º,0.0 mm
23-07-2021,21:15,34.7,19%,270 (W),12.9 km/h,1009.1 hpa,28.8º,0.0 mm
23-07-2021,21:10,34.9,19%,270 (W),9.7 km/h,1009.1 hpa,28.8º,0.0 mm
23-07-2021,21:05,35.1,19%,270 (W),9.7 km/h,1009.1 hpa,28.9º,0.0 mm
23-07-2021,21:00,35.2,18%,270 (W),9.7 km/h,1009.0 hpa,29.1º,0.0 mm
23-07-2021,20:55,35.3,18%,270 (W),11.3 km/h,1009.0 hpa,29.2º,0.0 mm
23-07-2021,20:50,35.5,18%,270 (W),11.3 km/h,1009.1 hpa,29.3º,0.0 mm
23-07-2021,20:45,35.7,18%,270 (W),11.3 km/h,1009.0 hpa,29.4º,0.0 mm
23-07-2021,20:40,35.9,18%,270 (W),11.3 km/h,1009.1 hpa,29.5º,0.0 mm
23-07-2021,20:35,36.1,19%,270 (W),9.7 km/h,1009.1 hpa,29.6º,0.0 mm
23-07-2021,20:30,36.2,18%,270 (W),11.3 km/h,1009.1 hpa,29.7º,0.0 mm
23-07-2021,20:25,36.2,19%,270 (W),9.7 km/h,1009.0 hpa,29.8º,0.0 mm
23-07-2021,20:20,36.2,20%,270 (W),11.3 km/h,1009.0 hpa,29.9º,0.0 mm
23-07-2021,20:15,36.2,20%,270 (W),11.3 km/h,1009.0 hpa,30.1º,0.0 mm
23-07-2021,20:10,36.3,20%,270 (W),11.3 km/h,1009.1 hpa,30.2º,0.0 mm
23-07-2021,20:05,36.6,20%,270 (W),9.7 km/h,1009.0 hpa,30.3º,0.0 mm
23-07-2021,20:00,36.6,21%,270 (W),11.3 km/h,1009.0 hpa,30.5º,0.0 mm
23-07-2021,19:55,36.7,21%,270 (W),11.3 km/h,1009.1 hpa,30.6º,0.0 mm
23-07-2021,19:50,36.9,21%,270 (W),11.3 km/h,1009.1 hpa,30.7º,0.0 mm
23-07-2021,19:45,36.9,20%,270 (W),11.3 km/h,1008.9 hpa,30.8º,0.0 mm
23-07-2021,19:40,37.1,20%,247(SW),6.4 km/h,1009.1 hpa,31.1º,0.0 mm
23-07-2021,19:35,37.2,19%,270 (W),11.3 km/h,1009.1 hpa,31.3º,0.0 mm
23-07-2021,19:30,37.5,19%,270 (W),9.7 km/h,1009.2 hpa,31.6º,0.0 mm
23-07-2021,19:25,37.4,19%,270 (W),9.7 km/h,1009.2 hpa,31.7º,0.0 mm
23-07-2021,19:20,37.7,18%,270 (W),8.0 km/h,1009.3 hpa,31.9º,0.0 mm
23-07-2021,19:15,37.7,18%,270 (W),3.2 km/h,1009.2 hpa,31.9º,0.0 mm
23-07-2021,19:10,37.7,17%,270 (W),6.4 km/h,1009.3 hpa,31.9º,0.0 mm
23-07-2021,19:05,37.8,16%,270 (W),8.0 km/h,1009.4 hpa,31.9º,0.0 mm
23-07-2021,19:00,37.9,16%,270 (W),8.0 km/h,1009.4 hpa,31.9º,0.0 mm
23-07-2021,18:55,38.1,15%,270 (W),9.7 km/h,1009.4 hpa,31.9º,0.0 mm
23-07-2021,18:50,38.2,15%,270 (W),4.8 km/h,1009.4 hpa,31.9º,0.0 mm
23-07-2021,18:45,38.3,15%,270 (W),6.4 km/h,1009.4 hpa,31.9º,0.0 mm
23-07-2021,18:40,38.4,15%,247(SW),6.4 km/h,1009.5 hpa,31.9º,0.0 mm
23-07-2021,18:35,38.7,14%,180 (S),1.6 km/h,1009.5 hpa,31.9º,0.0 mm
23-07-2021,18:30,38.7,14%,270 (W),4.8 km/h,1009.5 hpa,31.9º,0.0 mm
23-07-2021,18:25,38.6,14%,022 (N),1.6 km/h,1009.6 hpa,31.9º,0.0 mm
23-07-2021,18:20,38.4,14%,292 (W),4.8 km/h,1009.6 hpa,31.9º,0.0 mm
23-07-2021,18:15,38.3,14%,247(SW),4.8 km/h,1009.6 hpa,31.9º,0.0 mm
23-07-2021,18:10,38.3,14%,270 (W),6.4 km/h,1009.7 hpa,31.9º,0.0 mm
23-07-2021,18:05,38.4,14%,225(SW),4.8 km/h,1009.7 hpa,31.9º,0.0 mm
23-07-2021,18:00,38.6,14%,225(SW),4.8 km/h,1009.8 hpa,31.9º,0.0 mm
23-07-2021,17:55,38.7,14%,270 (W),3.2 km/h,1009.9 hpa,31.9º,0.0 mm
23-07-2021,17:50,38.4,14%,270 (W),1.6 km/h,1009.8 hpa,31.9º,0.0 mm
23-07-2021,17:45,38.3,14%,270 (W),8.0 km/h,1010.0 hpa,31.8º,0.0 mm
23-07-2021,17:40,38.6,14%,270 (W),6.4 km/h,1010.0 hpa,31.8º,0.0 mm
23-07-2021,17:35,38.3,13%,225(SW),1.6 km/h,1010.0 hpa,31.8º,0.0 mm
23-07-2021,17:30,38.2,13%,247(SW),4.8 km/h,1010.1 hpa,31.9º,0.0 mm
23-07-2021,17:25,37.9,14%,247(SW),3.2 km/h,1010.1 hpa,31.9º,0.0 mm
23-07-2021,17:20,37.9,14%,247(SW),4.8 km/h,1010.2 hpa,31.9º,0.0 mm
23-07-2021,17:15,37.8,14%,270 (W),6.4 km/h,1010.2 hpa,31.9º,0.0 mm
23-07-2021,17:10,37.8,14%,247(SW),6.4 km/h,1010.2 hpa,31.9º,0.0 mm
23-07-2021,17:05,37.8,15%,247(SW),4.8 km/h,1010.2 hpa,31.9º,0.0 mm
23-07-2021,17:00,37.7,15%,270 (W),3.2 km/h,1010.4 hpa,31.9º,0.0 mm
23-07-2021,16:55,37.3,17%,247(SW),4.8 km/h,1010.5 hpa,31.9º,0.0 mm
23-07-2021,16:50,37.1,21%,225(SW),6.4 km/h,1010.5 hpa,31.9º,0.0 mm
23-07-2021,16:45,37.2,23%,112 (E),6.4 km/h,1010.5 hpa,31.8º,0.0 mm
23-07-2021,16:40,37.3,23%,247(SW),4.8 km/h,1010.5 hpa,31.8º,0.0 mm
23-07-2021,16:35,37.2,24%,045(NE),6.4 km/h,1010.6 hpa,31.8º,0.0 mm
23-07-2021,16:30,36.9,24%,112 (E),4.8 km/h,1010.6 hpa,31.8º,0.0 mm
